country,target_iso3,source_year,analysis_scope,n_mentions,n_speeches,n_speakers,mean_concreteness,mean_sentiment
SWE,SYR,2021,external_target_salience,42,31,17,3.277023809523809,1.5832618999161892
SWE,SYR,2022,external_target_salience,29,23,16,3.2809310344827587,1.073862079338267
TUR,SYR,2015,external_target_salience,92,41,35,3.2606847826086955,1.0561413097855858
TUR,SYR,2016,external_target_salience,413,198,103,3.2642857142857147,1.0528958816327647
TUR,SYR,2017,external_target_salience,82,45,34,3.2620975609756098,1.215170733301287
TUR,SYR,2018,external_target_salience,103,57,47,3.256087378640777,1.5933883585605444
TUR,SYR,2019,external_target_salience,151,86,66,3.240615894039735,1.357205290914766
TUR,SYR,2020,external_target_salience,120,72,45,3.2478583333333333,1.2528583395469468
TUR,SYR,2021,external_target_salience,55,30,28,3.237709090909091,1.5410363769370385
TUR,SYR,2022,external_target_salience,66,39,30,3.2552878787878785,1.3343181720455035
UKR,SYR,2015,external_target_salience,1,1,1,3.232,0.8420000076293945
UKR,SYR,2016,external_target_salience,4,3,2,3.234,0.08150000078603625
UKR,SYR,2017,external_target_salience,1,1,1,3.161,0.11400000005960464
UKR,SYR,2018,external_target_salience,1,1,1,3.25,0.2709999978542328
UKR,SYR,2019,external_target_salience,1,1,1,3.211,0.0010000000474974513
UKR,SYR,2020,external_target_salience,1,1,1,3.288,2.867000102996826
UKR,SYR,2021,external_target_salience,2,2,1,3.2824999999999998,1.2384999990463257
BEL,TCD,2015,external_target_salience,2,2,1,3.316,1.9225000441074371
BEL,TCD,2017,external_target_salience,3,2,2,3.2293333333333334,2.055666665236155
BEL,TCD,2018,external_target_salience,2,2,1,3.1875,2.7100000381469727
BEL,TCD,2020,external_target_salience,1,1,1,3.22,3.0439999103546143
CZE,TCD,2017,external_target_salience,2,1,1,3.3395,1.1069999933242798
CZE,TCD,2020,external_target_salience,4,3,2,3.199,1.4037500284030102
CZE,TCD,2021,external_target_salience,2,1,1,3.341,2.3334999680519104
ESP,TCD,2015,external_target_salience,3,3,3,3.186666666666666,4.239333311716716
ESP,TCD,2022,external_target_salience,4,4,3,3.24825,1.8167499676346779
EST,TCD,2018,external_target_salience,1,1,1,3.187,1.343999981880188
FIN,TCD,2016,external_target_salience,2,2,1,3.205,2.17849999666214
FRA,TCD,2017,external_target_salience,4,3,2,3.203,2.2225000113248825
FRA,TCD,2018,external_target_salience,2,2,2,3.2024999999999997,3.9375
GRC,TCD,2020,external_target_salience,2,2,2,3.2645,3.671000123023987
HRV,TCD,2018,external_target_salience,1,1,1,3.233,0.05400000140070915
HRV,TCD,2021,external_target_salience,4,2,2,3.38575,1.4487500190734863
HUN,TCD,2017,external_target_salience,1,1,1,3.175,3.187000036239624
HUN,TCD,2021,external_target_salience,1,1,1,3.179,3.6089999675750732
ISL,TCD,2022,external_target_salience,7,2,1,3.386714285714286,0.9021428610597338
ITA,TCD,2017,external_target_salience,5,4,4,3.2104,2.4723999977111815
NLD,TCD,2015,external_target_salience,1,1,1,3.232,2.1010000705718994
NLD,TCD,2016,external_target_salience,1,1,1,3.262,0.16099999845027924
NLD,TCD,2017,external_target_salience,3,3,3,3.2463333333333337,0.6133333245913187
NLD,TCD,2018,external_target_salience,2,2,2,3.216,2.833500027656555
NLD,TCD,2019,external_target_salience,1,1,1,3.183,0.039000000804662704
NLD,TCD,2021,external_target_salience,1,1,1,3.19,0.6779999732971191
NOR,TCD,2017,external_target_salience,1,1,1,3.173,3.6029999256134033
NOR,TCD,2018,external_target_salience,4,1,1,3.372,2.9199999291449785
POL,TCD,2018,external_target_salience,1,1,1,3.222,3.13100004196167
SWE,TCD,2016,external_target_salience,1,1,1,3.259,0.4189999997615814
TUR,TCD,2019,external_target_salience,1,1,1,3.234,0.23899999260902405
BEL,TGO,2016,external_target_salience,1,1,1,3.2,2.5250000953674316
CZE,TGO,2015,external_target_salience,1,1,1,3.419,1.5479999780654907
HUN,TGO,2015,external_target_salience,1,1,1,3.293,0.5389999747276306
HUN,TGO,2021,external_target_salience,3,1,1,3.2289999999999996,1.2769999752442043
NLD,TGO,2015,external_target_salience,1,1,1,3.232,2.1010000705718994
PRT,TGO,2018,external_target_salience,1,1,1,3.257,0.13899999856948853
SRB,TGO,2019,external_target_salience,1,1,1,3.189,4.834000110626221
AUT,THA,2019,external_target_salience,1,1,1,3.222,0.8960000276565552
AUT,THA,2021,external_target_salience,3,2,1,3.311,1.6633332818746567
BEL,THA,2015,external_target_salience,3,2,2,3.202,1.3573333223660786
BEL,THA,2016,external_target_salience,1,1,1,3.2,2.8399999141693115
BEL,THA,2020,external_target_salience,3,2,2,3.3046666666666664,1.6083333690961201
CZE,THA,2016,external_target_salience,1,1,1,3.242,3.884999990463257
EST,THA,2015,external_target_salience,1,1,1,3.302,0.7680000066757202
EST,THA,2020,external_target_salience,1,1,1,3.244,4.183000087738037
FIN,THA,2020,external_target_salience,5,5,4,3.2348,1.6351999759674072
FIN,THA,2021,external_target_salience,1,1,1,3.174,2.8889999389648438
FRA,THA,2018,external_target_salience,1,1,1,3.263,-0.014999999664723873
GRC,THA,2015,external_target_salience,1,1,1,3.25,2.447999954223633
GRC,THA,2020,external_target_salience,1,1,1,3.29,1.8109999895095825
HUN,THA,2015,external_target_salience,1,1,1,3.214,0.29100000858306885
HUN,THA,2018,external_target_salience,1,1,1,3.163,2.7130000591278076
ISL,THA,2015,external_target_salience,1,1,1,3.228,3.486999988555908
ITA,THA,2013,external_target_salience,2,2,2,3.2445,0.107999999076128
NLD,THA,2015,external_target_salience,1,1,1,3.257,-0.0020000000949949026
NLD,THA,2016,external_target_salience,1,1,1,3.282,2.7309999465942383
NLD,THA,2017,external_target_salience,1,1,1,3.221,0.14499999582767487
NLD,THA,2019,external_target_salience,1,1,1,3.286,1.809000015258789
NOR,THA,2016,external_target_salience,1,1,1,3.234,0.5149999856948853
NOR,THA,2018,external_target_salience,2,2,2,3.135,2.6454999446868896
SRB,THA,2019,external_target_salience,1,1,1,3.186,-0.09600000083446503
SWE,THA,2017,external_target_salience,3,3,3,3.253,1.6000000461935997
SWE,THA,2020,external_target_salience,2,2,2,3.25,0.16499999910593033
SWE,THA,2021,external_target_salience,1,1,1,3.307,0.36800000071525574
BEL,TJK,2016,external_target_salience,2,1,1,3.213,2.3739999532699585
BEL,TJK,2020,external_target_salience,1,1,1,3.278,2.694999933242798
CZE,TJK,2016,external_target_salience,1,1,1,3.232,1.8179999589920044
HRV,TJK,2016,external_target_salience,1,1,1,3.248,0.18400000035762787
HRV,TJK,2019,external_target_salience,1,1,1,3.21,1.6619999408721924
HUN,TJK,2019,external_target_salience,2,2,1,3.195,0.4299999848008156
ITA,TJK,2021,external_target_salience,1,1,1,3.157,2.867000102996826
LVA,TJK,2019,external_target_salience,1,1,1,3.286,0.3490000069141388
LVA,TJK,2022,external_target_salience,1,1,1,3.186,4.245999813079834
NLD,TJK,2021,external_target_salience,2,2,2,3.2664999999999997,3.5429999828338623
POL,TJK,2015,external_target_salience,1,1,1,3.219,2.8420000076293945
POL,TJK,2017,external_target_salience,3,3,3,3.35,1.7446666955947876
POL,TJK,2021,external_target_salience,4,4,2,3.311,1.2577500082552433
POL,TJK,2022,external_target_salience,1,1,1,3.283,0.2160000056028366
SWE,TJK,2021,external_target_salience,1,1,1,3.341,1.2920000553131104
TUR,TJK,2017,external_target_salience,1,1,1,3.218,2.2669999599456787
TUR,TJK,2020,external_target_salience,1,1,1,3.2,0.26499998569488525
CZE,TKM,2016,external_target_salience,1,1,1,3.232,1.8179999589920044
HRV,TKM,2019,external_target_salience,1,1,1,3.151,2.3589999675750732
LVA,TKM,2018,external_target_salience,1,1,1,3.364,2.308000087738037
LVA,TKM,2019,external_target_salience,5,2,1,3.3167999999999997,1.0947999894618987
POL,TKM,2015,external_target_salience,1,1,1,3.219,2.8420000076293945
POL,TKM,2017,external_target_salience,2,2,2,3.2095000000000002,2.0140000581741333
POL,TKM,2021,external_target_salience,2,1,1,3.26,1.6599999964237213
POL,TKM,2022,external_target_salience,1,1,1,3.236,1.8769999742507935
TUR,TKM,2016,external_target_salience,1,1,1,3.272,2.2249999046325684
TUR,TKM,2017,external_target_salience,1,1,1,3.218,2.2669999599456787
TUR,TKM,2020,external_target_salience,2,1,1,3.2685,0.3689999971538782
NLD,TTO,2015,external_target_salience,1,1,1,3.333,2.0309998989105225
SRB,TTO,2017,external_target_salience,1,1,1,3.265,3.0969998836517334
AUT,TUN,2015,external_target_salience,2,2,2,3.231,2.0734999775886536
AUT,TUN,2016,external_target_salience,7,6,2,3.2414285714285715,1.6399999963385719
AUT,TUN,2018,external_target_salience,1,1,1,3.527,2.25600004196167
AUT,TUN,2019,external_target_salience,2,2,2,3.2275,1.3435000460594893
AUT,TUN,2021,external_target_salience,3,1,1,3.291,4.455999851226807
AUT,TUN,2022,external_target_salience,15,10,7,3.2428666666666666,1.7563999980688094
BEL,TUN,2015,external_target_salience,16,14,8,3.24575,1.777062519453466
BEL,TUN,2016,external_target_salience,8,6,5,3.2331250000000002,2.1114999800920486
BEL,TUN,2017,external_target_salience,29,16,7,3.2435862068965515,2.2456896551724137
BEL,TUN,2018,external_target_salience,37,11,4,3.2905135135135133,1.894918896534757
BEL,TUN,2019,external_target_salience,3,2,1,3.3013333333333335,2.8446666399637857
BEL,TUN,2020,external_target_salience,9,6,5,3.2504444444444442,1.9687777753505442
BEL,TUN,2021,external_target_salience,24,12,5,3.2405000000000004,2.761916662876805
BEL,TUN,2022,external_target_salience,4,4,4,3.2337499999999997,2.791249930858612
BGR,TUN,2015,external_target_salience,1,1,1,3.108,0.871999979019165
BGR,TUN,2018,external_target_salience,1,1,1,3.279,0.25
BIH,TUN,2020,external_target_salience,3,3,3,3.2046666666666668,1.6073333124319713
CZE,TUN,2015,external_target_salience,4,2,1,3.21,0.23099999723490328
CZE,TUN,2016,external_target_salience,1,1,1,3.186,3.197999954223633
CZE,TUN,2020,external_target_salience,1,1,1,3.191,4.829999923706055
CZE,TUN,2022,external_target_salience,1,1,1,3.276,0.20900000631809235
ESP,TUN,2015,external_target_salience,2,2,2,3.2815000000000003,1.2109999880194664
ESP,TUN,2017,external_target_salience,1,1,1,3.156,2.9130001068115234
ESP,TUN,2018,external_target_salience,3,2,2,3.2093333333333334,4.192666689554851
ESP,TUN,2022,external_target_salience,10,8,8,3.2357,1.0782000079751015
EST,TUN,2015,external_target_salience,1,1,1,3.257,0.6679999828338623
EST,TUN,2018,external_target_salience,4,3,3,3.2495000000000003,1.0175000354647636
FRA,TUN,2018,external_target_salience,5,5,5,3.2421999999999995,1.2474000364542008
FRA,TUN,2019,external_target_salience,1,1,1,3.202,3.8910000324249268
FRA,TUN,2021,external_target_salience,4,4,4,3.2352499999999997,2.3019999265670776
FRA,TUN,2022,external_target_salience,4,2,2,3.27975,2.252250015735626
GRC,TUN,2015,external_target_salience,3,3,3,3.328333333333333,1.1083333690961201
GRC,TUN,2016,external_target_salience,3,3,3,3.2913333333333337,1.5823333462079365
GRC,TUN,2021,external_target_salience,7,2,2,3.286714285714286,1.9438571578689985
GRC,TUN,2022,external_target_salience,1,1,1,3.243,0.515999972820282
HRV,TUN,2015,external_target_salience,1,1,1,3.268,0.11800000071525574
HRV,TUN,2018,external_target_salience,1,1,1,3.211,0.0010000000474974513
HUN,TUN,2015,external_target_salience,5,5,4,3.2234000000000003,0.9437999963760376
HUN,TUN,2016,external_target_salience,1,1,1,3.192,0.4129999876022339
HUN,TUN,2017,external_target_salience,5,3,3,3.2054,2.9000000417232514
HUN,TUN,2020,external_target_salience,4,2,2,3.1630000000000003,4.040500044822693
ISL,TUN,2021,external_target_salience,1,1,1,3.223,0.6629999876022339
ITA,TUN,2013,external_target_salience,1,1,1,3.215,0.8510000109672546
ITA,TUN,2014,external_target_salience,14,7,6,3.2229285714285716,1.8808571584522724
ITA,TUN,2015,external_target_salience,13,12,10,3.205846153846154,2.4055384672605076
ITA,TUN,2017,external_target_salience,19,18,16,3.2025263157894734,2.3725263295989287
ITA,TUN,2019,external_target_salience,17,10,9,3.2414705882352943,1.9975294137702269
ITA,TUN,2020,external_target_salience,17,14,12,3.228823529411765,1.465705887578866
ITA,TUN,2021,external_target_salience,12,9,8,3.2289999999999996,1.7000833383450906
ITA,TUN,2022,external_target_salience,1,1,1,3.183,4.379000186920166
NLD,TUN,2015,external_target_salience,8,8,8,3.203875,1.9930000305175781
NLD,TUN,2016,external_target_salience,13,7,6,3.2666153846153847,2.0185384460939813
NLD,TUN,2017,external_target_salience,13,13,8,3.2386153846153842,1.0219999821140215
NLD,TUN,2018,external_target_salience,52,32,10,3.2975576923076924,1.5908653802023485
NLD,TUN,2019,external_target_salience,8,8,6,3.267875,2.4456249848008156
NLD,TUN,2020,external_target_salience,1,1,1,3.216,3.684999942779541
NLD,TUN,2021,external_target_salience,7,7,3,3.273,1.485285731697721
NLD,TUN,2022,external_target_salience,5,5,5,3.2683999999999997,1.785399955511093
NOR,TUN,2015,external_target_salience,1,1,1,3.231,1.8869999647140503
NOR,TUN,2016,external_target_salience,2,1,1,3.277,0.22499999403953552
NOR,TUN,2017,external_target_salience,5,2,2,3.2916,0.511599999666214
POL,TUN,2016,external_target_salience,1,1,1,3.25,0.6620000004768372
PRT,TUN,2018,external_target_salience,1,1,1,3.245,0.12099999934434891
PRT,TUN,2020,external_target_salience,1,1,1,3.207,1.2990000247955322
PRT,TUN,2021,external_target_salience,1,1,1,3.141,3.308000087738037
PRT,TUN,2022,external_target_salience,1,1,1,3.126,3.4079999923706055
SRB,TUN,2017,external_target_salience,1,1,1,3.233,3.0969998836517334
SRB,TUN,2019,external_target_salience,3,3,3,3.2479999999999998,3.2229999701182046
SVN,TUN,2019,external_target_salience,1,1,1,3.247,2.9130001068115234
SVN,TUN,2021,external_target_salience,1,1,1,3.174,2.9839999675750732
SWE,TUN,2015,external_target_salience,2,2,2,3.2605000000000004,0.3935000002384186
SWE,TUN,2016,external_target_salience,2,1,1,3.231,3.414499878883362
SWE,TUN,2017,external_target_salience,4,3,3,3.295,2.6002499759197235
SWE,TUN,2019,external_target_salience,2,2,2,3.2439999999999998,1.4015000462532043
TUR,TUN,2016,external_target_salience,3,3,3,3.253,1.2856666445732117
TUR,TUN,2019,external_target_salience,1,1,1,3.17,0.22200000286102295
AUT,TUR,2015,reciprocal_asymmetry_candidate,96,52,30,3.270125,1.6168645890332602
AUT,TUR,2016,reciprocal_asymmetry_candidate,160,60,40,3.28675625,1.2681687564458115
AUT,TUR,2017,reciprocal_asymmetry_candidate,14,9,7,3.2334285714285715,0.7344999912061861
AUT,TUR,2018,reciprocal_asymmetry_candidate,18,12,8,3.2519444444444443,2.486611128267315
AUT,TUR,2019,reciprocal_asymmetry_candidate,21,15,15,3.226285714285714,0.7468095386312121
AUT,TUR,2020,reciprocal_asymmetry_candidate,23,15,10,3.234913043478261,0.7148695683268749
AUT,TUR,2021,reciprocal_asymmetry_candidate,24,14,7,3.283,0.6247083290557688
AUT,TUR,2022,reciprocal_asymmetry_candidate,15,7,5,3.259466666666667,1.9138666721681754
BEL,TUR,2015,reciprocal_asymmetry_candidate,98,45,20,3.27165306122449,1.7413163285997069
BEL,TUR,2016,reciprocal_asymmetry_candidate,719,169,31,3.2793894297635604,1.798815022008487
BEL,TUR,2017,reciprocal_asymmetry_candidate,118,53,19,3.2508728813559324,1.9723389803479283
BEL,TUR,2018,reciprocal_asymmetry_candidate,27,19,14,3.2550000000000003,2.129074084262053
BEL,TUR,2019,reciprocal_asymmetry_candidate,74,36,25,3.26722972972973,1.4537297265251745
BEL,TUR,2020,reciprocal_asymmetry_candidate,131,54,32,3.275916030534351,1.2779465660182687
BEL,TUR,2021,reciprocal_asymmetry_candidate,117,60,21,3.2641880341880345,1.8147692376286046
BEL,TUR,2022,reciprocal_asymmetry_candidate,103,26,12,3.2857475728155343,2.152281551974491
BGR,TUR,2015,reciprocal_asymmetry_candidate,57,37,20,3.2436140350877194,1.835526317227305
BGR,TUR,2016,reciprocal_asymmetry_candidate,221,92,44,3.26410407239819,1.68438913552533
BGR,TUR,2017,reciprocal_asymmetry_candidate,17,13,10,3.2611176470588235,2.0963529466706166
BGR,TUR,2018,reciprocal_asymmetry_candidate,123,50,28,3.2305609756097557,2.2265528317662033
BGR,TUR,2019,reciprocal_asymmetry_candidate,15,10,5,3.2736666666666663,2.01440000385046
BGR,TUR,2020,reciprocal_asymmetry_candidate,14,7,6,3.226714285714286,3.2307856806686948
BGR,TUR,2021,reciprocal_asymmetry_candidate,62,26,13,3.259774193548387,2.110451607574378
BGR,TUR,2022,reciprocal_asymmetry_candidate,3,3,3,3.2136666666666667,2.5236666202545166
BIH,TUR,2015,reciprocal_asymmetry_candidate,1,1,1,3.211,2.809000015258789
BIH,TUR,2018,reciprocal_asymmetry_candidate,4,4,4,3.21575,1.9587499788030982
BIH,TUR,2019,reciprocal_asymmetry_candidate,2,1,1,3.163,0.04600000008940697
BIH,TUR,2020,reciprocal_asymmetry_candidate,4,4,4,3.197,0.7845000233501196
BIH,TUR,2021,reciprocal_asymmetry_candidate,2,1,1,3.2169999999999996,1.6989999413490295
BIH,TUR,2022,reciprocal_asymmetry_candidate,1,1,1,3.192,4.255000114440918
CZE,TUR,2015,reciprocal_asymmetry_candidate,48,29,12,3.2592916666666665,2.07233333241796
CZE,TUR,2016,reciprocal_asymmetry_candidate,491,105,26,3.278859470468432,1.9465213911178714
CZE,TUR,2017,reciprocal_asymmetry_candidate,5,3,3,3.2658,2.2759999856352806
CZE,TUR,2018,reciprocal_asymmetry_candidate,5,5,5,3.249,2.0234000243246557
CZE,TUR,2019,reciprocal_asymmetry_candidate,40,11,8,3.2509749999999995,1.3846500084269793
CZE,TUR,2020,reciprocal_asymmetry_candidate,74,28,13,3.2542162162162165,1.1215540569313374
CZE,TUR,2022,reciprocal_asymmetry_candidate,27,10,6,3.2433703703703705,0.956925918382627
ESP,TUR,2015,reciprocal_asymmetry_candidate,11,10,8,3.2214545454545456,1.1827272564511409
ESP,TUR,2016,reciprocal_asymmetry_candidate,120,24,19,3.2288,1.503150006715441
ESP,TUR,2017,reciprocal_asymmetry_candidate,24,17,13,3.2277916666666666,1.5972083215601742
ESP,TUR,2018,reciprocal_asymmetry_candidate,10,9,9,3.1992000000000003,1.1887999922037125
ESP,TUR,2020,reciprocal_asymmetry_candidate,2,2,2,3.237,1.1165000051259995
ESP,TUR,2021,reciprocal_asymmetry_candidate,4,3,3,3.24575,2.0952500216662884
ESP,TUR,2022,reciprocal_asymmetry_candidate,1,1,1,3.221,0.23600000143051147
EST,TUR,2015,reciprocal_asymmetry_candidate,33,22,13,3.262151515151515,2.382939400998029
EST,TUR,2016,reciprocal_asymmetry_candidate,78,33,14,3.263717948717949,2.028602560229886
EST,TUR,2017,reciprocal_asymmetry_candidate,24,19,10,3.2235833333333335,2.783458293027555
EST,TUR,2018,reciprocal_asymmetry_candidate,32,17,9,3.27240625,1.922281236096751
EST,TUR,2019,reciprocal_asymmetry_candidate,1,1,1,3.226,0.1720000058412552
EST,TUR,2020,reciprocal_asymmetry_candidate,1,1,1,3.267,0.06199999898672104
EST,TUR,2021,reciprocal_asymmetry_candidate,1,1,1,3.153,0.03799999877810478
EST,TUR,2022,reciprocal_asymmetry_candidate,3,3,3,3.2953333333333332,0.3696666757265727
FIN,TUR,2015,reciprocal_asymmetry_candidate,26,14,10,3.2478846153846153,2.0534230612146738
FIN,TUR,2016,reciprocal_asymmetry_candidate,96,52,29,3.2669374999999996,1.5821666677948087
FIN,TUR,2017,reciprocal_asymmetry_candidate,14,10,7,3.2277142857142858,2.108785723336041
FIN,TUR,2018,reciprocal_asymmetry_candidate,25,10,7,3.27764,1.8016000051796437
FIN,TUR,2019,reciprocal_asymmetry_candidate,5,4,4,3.2851999999999997,1.7675999879837037
FIN,TUR,2020,reciprocal_asymmetry_candidate,14,8,7,3.2712857142857144,1.4752857192818607
FIN,TUR,2021,reciprocal_asymmetry_candidate,7,4,3,3.3378571428571426,0.7899999916553497
FRA,TUR,2017,reciprocal_asymmetry_candidate,17,11,8,3.2625882352941176,1.3745882309534971
FRA,TUR,2018,reciprocal_asymmetry_candidate,27,24,18,3.231037037037037,1.026000014471787
FRA,TUR,2019,reciprocal_asymmetry_candidate,21,18,15,3.2402857142857147,0.9926190609555869
FRA,TUR,2020,reciprocal_asymmetry_candidate,20,14,8,3.2591500000000004,0.7242500092368573
FRA,TUR,2021,reciprocal_asymmetry_candidate,14,9,7,3.2094285714285715,0.5806428626445788
FRA,TUR,2022,reciprocal_asymmetry_candidate,6,6,6,3.3201666666666667,0.34016666437188786
GRC,TUR,2015,reciprocal_asymmetry_candidate,223,99,51,3.2699103139013452,1.7159730884760218
GRC,TUR,2016,reciprocal_asymmetry_candidate,508,223,92,3.2485826771653543,1.2461318877818042
GRC,TUR,2017,reciprocal_asymmetry_candidate,129,74,33,3.251031007751938,1.3212170523064313
